cooked_food_id,amount_per_serving,calorie,carbohydrate,sugar,protein,fat,cholesterol,sodium,saturated_fat,trans_fat
415,160,370,0,6,20,0,0,752,6,0
416,100,240,0,4,12,0,0,497,4,0
417,134,314,0,6,16,0,0,668,6,0
418,162,444,0,6,20,0,0,886,10,0
419,110,308,0,4,14,0,0,552,8,0
420,124,308,0,6,14,0,0,568,5,0
421,162,406,0,8,18,0,0,756,8,0
422,194,480,0,6,24,0,0,1006,10,0
423,151,364,0,5,20,0,0,815,7,0
424,191,466,0,7,24,0,0,638,6,0
425,112,285,0,5,15,0,0,403,4,0
426,136,352,0,6,19,0,0,574,7,0
427,116,305,0,5,18,0,0,460,6,0
428,110,314,0,5,17,0,0,423,9,0
429,124,374,0,5,20,0,0,572,11,0
430,191,491,0,11,24,0,0,626,7,0
431,112,292,0,7,14,0,0,345,4,0
432,243,601,0,9,29,0,0,905,12,0
433,109,250,0,5,10,0,0,353,3,0
434,132,287,0,6,14,0,0,412,4,0
435,171,363,0,7,16,0,0,591,5,0
436,100,209,0,3,9,0,0,338,3,0
437,137,303,0,6,12,0,0,432,7,0
438,114,249,0,6,10,0,0,375,6,0
439,109,245,0,5,11,0,0,372,3,0
440,129,296,0,6,11,0,0,433,3,0
441,138,316,0,4,15,0,0,536,5,0
442,168,380,0,5,19,0,0,681,7,0
443,145,397,0,5,20,0,0,539,8,0
444,102,271,0,4,14,0,0,401,5,0
445,118,327,0,4,16,0,0,445,6,0
446,148,426,0,5,24,0,0,680,9,0
447,127,384,0,4,20,0,0,558,8,0
448,131,386,0,4,22,0,0,567,11,0
449,109,336,0,4,18,0,0,503,10,0
450,105,283,0,4,14,0,0,348,4,0
451,124,341,0,6,16,0,0,445,6,0
452,124,341,0,4,16,0,0,480,7,0
453,147,403,0,4,20,0,0,576,9,0
454,139,322,0,4,15,0,0,380,4,0
455,149,352,0,4,16,0,0,380,5,0
456,115,260,0,3,15,0,0,332,4,0
457,122,292,0,3,16,0,0,338,5,0
458,103,224,0,3,12,0,0,298,5,0
459,109,243,0,3,12,0,0,296,5,0
460,139,317,0,5,15,0,0,349,4,0
461,150,350,0,5,16,0,0,377,4,0
462,154,362,0,3,18,0,0,459,6,0
463,174,422,0,4,21,0,0,495,8,0
464,119,287,0,9,13,0,0,601,3,0
465,144,346,0,13,15,0,0,684,3,0
466,188,466,0,15,22,0,0,1066,7,0
467,114,274,0,8,14,0,0,588,4,0
468,152,410,0,18,20,0,0,942,7,0
469,132,323,0,14,15,0,0,736,6,0
470,119,297,0,10,13,0,0,563,3,0
471,146,361,0,10,16,0,0,632,3,0
472,143,356,0,8,18,0,0,757,6,0
473,182,441,0,9,22,0,0,873,7,0
474,105,650,0,1,17,0,0,721,2,0
475,178,481,0,4,36,0,0,1025,4,0
476,176,370,0,20,36,0,0,542,6,0
477,358,827,0,14,32,0,0,1965,11,0
478,137,121,0,10,8,0,0,153,0,0
479,285,650,0,8,17,0,0,1123,26,0
480,305,729,0,12,42,0,0,1199,5,0
481,100,133,0,9,1,0,0,158,4,0
482,100,135,0,11,2,0,0,315,4,0
483,329,382,0,16,20,0,0,1237,7,0
484,395,705,0,11,28,0,0,1347,18,0
485,392,851,0,9,29,0,0,1258,29,0
486,188,433,0,13,22,0,0,740,7,0
487,101,226,0,7,11,0,0,380,3.7,0
488,123,292,0,7,13,0,0,480,4.3,0
489,121,292,0,7,13,0,0,460,4.3,0
490,118,286,0,7,14,0,0,480,6,0
491,113,274,0,7,13,0,0,460,5,0
492,106,260,0,5,14,0,0,460,5,0
493,105,254,0,5,13,0,0,430,4.6,0
494,196,466,0,17,23,0,0,900,7,0
495,199,471,0,19,22,0,0,880,7,0
496,117,284,0,8,13,0,0,490,4.2,0
497,118,285,0,8,13,0,0,480,4,0
498,115,282,0,8,14,0,0,520,6,0
499,110,267,0,8,13,0,0,480,5,0
500,103,257,0,6,14,0,0,500,5,0
501,101,248,0,6,13,0,0,460,4.4,0
502,192,392,0,6,23,0,0,650,4.5,0
503,100,207,0,3,12,0,0,330,2.4,0
504,117,274,0,5,12,0,0,430,3.7,0
505,124,290,0,5,13,0,0,450,4,0
506,116,274,0,5,14,0,0,440,5,0
507,116,270,0,5,13,0,0,420,4.7,0
508,104,247,0,3,13,0,0,400,4.1,0
509,107,249,0,3,13,0,0,400,3.9,0
510,187,440,0,9,21,0,0,640,7,0
511,101,233,0,5,11,0,0,340,3.9,0
512,120,294,0,6,13,0,0,450,5,0
513,127,312,0,6,14,0,0,480,6,0
514,119,294,0,7,15,0,0,470,6,0
515,118,293,0,6,15,0,0,460,6,0
516,107,266,0,4,14,0,0,420,6,0
517,110,271,0,4,14,0,0,420,5,0
518,118,297,0,6,13,0,0,510,4.6,0
519,123,310,0,6,14,0,0,530,5,0
520,117,297,0,7,16,0,0,530,6,0
521,114,291,0,6,15,0,0,510,6,0
522,105,270,0,4,14,0,0,480,5,0
523,106,269,0,4,14,0,0,460,4.7,0
524,123,322,0,5,15,0,0,520,7,0
525,126,331,0,5,15,0,0,530,7,0
526,122,322,0,5,17,0,0,540,9,0
527,117,311,0,5,17,0,0,520,8,0
528,110,295,0,3,16,0,0,490,8,0
529,109,290,0,3,16,0,0,470,8,0
530,121,304,0,6,12,0,0,510,5,0
531,129,321,0,7,13,0,0,550,6,0
532,120,304,0,7,15,0,0,540,7,0
533,121,301,0,7,14,0,0,540,6,0
534,108,276,0,4,14,0,0,490,6,0
535,113,280,0,5,13,0,0,490,6,0
536,118,284,0,5,12,0,0,464,4.6,0
537,124,300,0,5,13,0,0,479,4.9,0
538,117,284,0,6,13,0,0,498,6,0
539,116,300,0,5,14,0,0,480,6,0
540,105,257,0,3,13,0,0,471,4.9,0
541,107,259,0,3,13,0,0,457,4.7,0
542,117,278,0,5,12,0,0,0,4.1,0
543,123,294,0,5,13,0,0,0,4.4,0
544,119,292,0,5,14,0,0,0,6,0
545,119,290,0,5,14,0,0,0,6,0
546,104,250,0,3,13,0,0,0,4.4,0
547,106,253,0,3,13,0,0,0,4.2,0
548,108,296,0,5,13,0,0,430,5,0
549,113,308,0,5,13,0,0,450,6,0
550,107,296,0,6,15,0,0,450,7,0
551,104,289,0,5,14,0,0,430,6,0
552,191,536,0,6,28,0,0,800,12,0
553,192,535,0,6,26,0,0,770,11,0
554,115,285,0,4,12,0,0,423,4.5,0
555,126,309,0,5,13,0,0,462,5,0
556,113,283,0,5,14,0,0,458,6,0
557,117,289,0,5,15,0,0,463,6,0
558,102,256,0,2,13,0,0,407,4.8,0
559,108,267,0,3,14,0,0,406,4.9,0
560,121,313,0,5,12,0,0,460,4.5,0
561,131,333,0,5,13,0,0,487,5,0
562,119,311,0,5,14,0,0,495,6,0
563,122,313,0,5,14,0,0,482,6,0
564,107,284,0,3,13,0,0,469,4.8,0
565,113,291,0,3,13,0,0,465,4.9,0
566,168,445,0,6,21,0,0,507,7,0
567,128,339,0,4,15,0,0,460,4.4,0
568,152,404,0,4,18,0,0,551,5,0
569,194,445,0,5,22,0,0,549,6,0
570,133,346,0,4,17,0,0,420,7,0
571,158,411,0,4,20,0,0,500,8,0
572,100,100,0,7,2,0,0,272,1,0
573,100,87,0,10,1,0,0,204,1,0
574,351,633,0,7,24,0,0,1250,12,0
575,321,498,0,19,22,0,0,1630,5,0
576,134,416,0,2,21,0,0,420,6,0
577,130,413,0,5,21,0,0,420,7,0
578,126,270,0,3,27,0,0,650,4,0
579,252,540,0,4,54,0,0,1310,9,0
580,166,373,0,20,28,0,0,950,4,0
581,292,643,0,23,55,0,0,1600,9,0
582,150,283,0,1,20,0,0,750,3,0
583,300,567,0,1,39,0,0,1500,6,0
584,366,690,0,0,24,0,0,930,11,0
585,60,106,0,0,3,0,0,250,1,0
586,11,60,0,0,0,0,0,58,1,0
587,2,1,0,0,0,0,0,12,0,0
588,120,50,0,9,0,0,0,5,0,0
589,70,55,0,11,0,0,0,5,0,0
590,136,410,0,6,17,0,0,600,9,0
591,145,381,0,5,20,0,0,583,10.5,0
592,154,496,0,3,15,0,0,560,10,0
593,125,353,0,5,17,0,0,626,7.5,0
594,129,371,0,8,17,0,0,552,6.7,0
595,129,306,0,6,16,0,0,520,8,0
596,158,413,0,6,21,0,0,645,9.2,0
597,121,372,0,5,18,0,0,532,13,0
598,140,343,0,5,16,0,0,631,6.9,0
599,106,343,0,4,15,0,0,488,8,0
600,106,265,0,5,14,0,0,550,4,0
601,121,311,0,6,15,0,0,598,5,0
602,120,300,0,6,15,0,0,601,6,0
603,123,309,0,7,14,0,0,587,6,0
604,120,306,0,8,14,0,0,557,6,0
605,118,297,0,5,16,0,0,630,6,0
606,133,341,0,6,16,0,0,670,5,0
607,151,396,0,7,17,0,0,729,6,0
608,149,383,0,7,18,0,0,734,7,0
609,154,394,0,8,17,0,0,715,7,0
610,149,390,0,9,17,0,0,679,7,0
611,145,374,0,6,19,0,0,753,6,0
612,195,454,0,12,34,0,0,792,9,0
613,113,273,0,7,18,0,0,444,6,0
614,111,262,0,7,19,0,0,447,6,0
615,115,271,0,8,18,0,0,433,7,0
616,111,268,0,9,18,0,0,403,6,0
617,109,259,0,6,20,0,0,476,6,0
618,126,296,0,6,18,0,0,464,7,0
619,145,352,0,7,19,0,0,524,8,0
620,143,339,0,7,20,0,0,528,8,0
621,147,350,0,8,19,0,0,509,9,0
622,143,346,0,10,18,0,0,473,9,0
623,139,329,0,6,21,0,0,547,8,0
624,193,510,0,6,31,0,0,844,11,0
625,112,301,0,4,17,0,0,470,7,0
626,110,289,0,4,17,0,0,473,7,0
627,113,299,0,5,17,0,0,459,7,0
628,110,296,0,6,16,0,0,429,7,0
629,113,262,0,3,16,0,0,548,7,0
630,122,321,0,4,18,0,0,558,7,0
631,140,377,0,6,19,0,0,617,8,0
632,134,364,0,6,20,0,0,621,9,0
633,138,375,0,7,19,0,0,603,9,0
634,134,371,0,8,18,0,0,567,9,0
635,130,354,0,4,21,0,0,640,8,0
636,176,435,0,10,22,0,0,742,7,0
637,200,499,0,10,27,0,0,903,10,0
638,103,233,0,6,12,0,0,419,5,0
639,102,231,0,8,11,0,0,378,5,0
640,102,231,0,6,12,0,0,422,5,0
641,105,234,0,7,12,0,0,408,6,0
642,111,278,0,6,14,0,0,452,4,0
643,123,311,0,6,16,0,0,535,6,0
644,129,334,0,8,15,0,0,511,6,0
645,128,327,0,10,14,0,0,461,6,0
646,128,320,0,8,15,0,0,516,6,0
647,132,332,0,9,15,0,0,497,7,0
648,178,450,0,10,22,0,0,718,8,0
649,179,454,0,7,29,0,0,885,8,0
650,185,481,0,10,25,0,0,821,8,0
651,182,472,0,13,24,0,0,739,9,0
652,182,459,0,10,26,0,0,827,8,0
653,189,477,0,11,25,0,0,798,9,0
654,104,265,0,5,14,0,0,554,4,0
655,116,298,0,5,17,0,0,637,5,0
656,122,321,0,6,15,0,0,614,5,0
657,120,314,0,8,15,0,0,563,6,0
658,120,307,0,6,16,0,0,618,6,0
659,125,319,0,7,15,0,0,599,6,0
660,188,523,0,15,21,0,0,707,9,0
661,184,514,0,19,20,0,0,626,10,0
662,157,431,0,13,19,0,0,611,7,0
663,184,500,0,15,21,0,0,714,10,0
664,191,519,0,17,20,0,0,684,11,0
665,181,495,0,13,24,0,0,772,10,0
666,126,348,0,10,15,0,0,480,6,0
667,124,342,0,12,14,0,0,430,7,0
668,108,292,0,8,13,0,0,421,5,0
669,124,335,0,10,15,0,0,485,7,0
670,129,346,0,11,14,0,0,466,7,0
671,120,325,0,8,16,0,0,504,6,0
672,197,510,0,13,24,0,0,845,9,0
673,193,501,0,16,23,0,0,763,10,0
674,166,419,0,10,21,0,0,749,7,0
675,193,488,0,13,24,0,0,852,10,0
676,100,253,0,7,12,0,0,411,5,0
677,190,483,0,10,27,0,0,909,10,0
678,119,308,0,7,13,0,0,516,6,0
679,117,302,0,9,13,0,0,466,6,0
680,101,253,0,6,12,0,0,457,5,0
681,117,295,0,7,14,0,0,521,6,0
682,121,306,0,8,13,0,0,502,7,0
683,113,286,0,6,15,0,0,540,6,0
684,185,549,0,19,17,0,0,613,9,0
685,182,540,0,22,16,0,0,531,10,0
686,155,458,0,16,15,0,0,517,7,0
687,182,527,0,19,18,0,0,619,10,0
688,189,545,0,20,17,0,0,590,11,0
689,179,522,0,16,21,0,0,677,10,0
690,123,376,0,14,11,0,0,393,6,0
691,121,370,0,16,11,0,0,342,6,0
692,105,320,0,13,10,0,0,334,5,0
693,121,363,0,14,12,0,0,397,6,0
694,125,374,0,15,11,0,0,379,7,0
695,117,353,0,13,13,0,0,416,6,0
696,191,530,0,16,20,0,0,729,9,0
697,188,521,0,19,19,0,0,647,10,0
698,160,438,0,13,18,0,0,633,7,0
699,188,507,0,16,21,0,0,736,10,0
700,195,526,0,17,20,0,0,706,11,0
701,184,502,0,13,24,0,0,793,10,0
702,121,342,0,11,12,0,0,455,6,0
703,119,336,0,13,12,0,0,404,6,0
704,103,287,0,9,11,0,0,395,5,0
705,119,329,0,11,13,0,0,459,6,0
706,123,340,0,12,12,0,0,440,7,0
707,115,320,0,9,14,0,0,478,6,0
708,180,436,0,9,17,0,0,646,7,0
709,177,427,0,13,16,0,0,564,8,0
710,177,414,0,9,18,0,0,652,8,0
711,184,432,0,10,17,0,0,623,9,0
712,122,310,0,6,13,0,0,441,5,0
713,120,304,0,8,12,0,0,390,6,0
714,120,297,0,6,13,0,0,445,5,0
715,125,308,0,7,12,0,0,426,6,0
716,191,452,0,10,22,0,0,746,8,0
717,187,442,0,14,21,0,0,665,9,0
718,160,360,0,8,20,0,0,650,6,0
719,187,429,0,10,23,0,0,753,9,0
720,194,448,0,12,22,0,0,723,10,0
721,184,424,0,8,26,0,0,811,9,0
722,120,287,0,6,13,0,0,517,5,0
723,118,281,0,8,13,0,0,467,6,0
724,102,231,0,5,12,0,0,458,4,0
725,118,273,0,6,14,0,0,521,5,0
726,123,285,0,7,13,0,0,503,6,0
727,114,264,0,5,15,0,0,540,5,0
728,185,444,0,10,20,0,0,696,8,0
729,182,435,0,13,19,0,0,615,9,0
730,182,421,0,10,20,0,0,703,8,0
731,189,440,0,11,19,0,0,673,10,0
732,121,299,0,6,13,0,0,479,5,0
733,119,292,0,8,12,0,0,428,6,0
734,119,285,0,6,14,0,0,483,5,0
735,124,297,0,7,13,0,0,465,6,0
736,157,403,0,8,21,0,0,716,7,0
737,102,274,0,8,15,0,0,463,4,0
738,164,368,0,5,25,0,0,685,5,0
739,101,250,0,4,14,0,0,398,3,0
740,144,365,0,9,20,0,0,553,6,0
741,167,413,0,7,22,0,0,720,7,0
742,149,383,0,2,21,0,0,577,2,0
743,189,515,0,2,29,0,0,800,2,0
744,139,372,0,2,18,0,0,500,7,0
745,174,486,0,5,26,0,0,698,9,0
746,104,252,0,8,16,0,0,318,5,0
747,124,270,0,6,16,0,0,395,5,0
748,172,451,0,12,27,0,0,1104,8,0
749,114,319,0,5,17,0,0,653,6,0
750,131,337,0,6,17,0,0,651,5,0
751,155,401,0,6,22,0,0,811,7,0
752,150,382,0,5,19,0,0,721,7,0
753,174,488,0,5,15,0,0,886,10,0
754,165,430,0,7,22,0,0,680,8,0
755,166,492,0,6,21,0,0,648,11,0
756,189,494,0,7,27,0,0,840,10,0
757,105,281,0,5,12,0,0,468,5,0
758,117,314,0,5,15,0,0,551,6,0
759,147,353,0,4,16,0,0,632,5,0
760,149,415,0,4,15,0,0,600,8,0
761,171,417,0,4,21,0,0,793,7,0
762,192,479,0,8,20,0,0,834,7,0
763,108,273,0,4,13,0,0,500,5,0
764,114,336,0,6,16,0,0,465,6,0
765,115,398,0,5,15,0,0,433,10,0
766,138,400,0,6,21,0,0,625,9,0
767,137,411,0,7,21,0,0,561,7,0
768,161,477,0,7,27,0,0,727,10,0
769,169,572,0,5,30,0,0,790,11,0
770,109,309,0,3,18,0,0,524,6,0
771,126,188,0,2,10,0,0,326,3,0
772,149,441,0,4,26,0,0,812,9,0
773,160,510,0,6,25,0,0,865,9,0
774,185,576,0,6,31,0,0,1030,12,0
775,153,370,0,9,22,0,0,609,5,0
776,177,435,0,9,28,0,0,770,8,0
777,192,483,0,11,27,0,0,793,6,0
778,108,275,0,6,16,0,0,479,4,0
779,141,343,0,6,17,0,0,532,5,0
780,164,407,0,6,23,0,0,693,7,0
781,183,471,0,8,23,0,0,927,7,0
782,104,269,0,4,14,0,0,546,5,0
783,120,368,0,4,20,0,0,561,11,0
784,100,275,0,3,15,0,0,419,8,0
785,184,459,0,11,23,0,0,251,7,0
786,194,393,0,12,20,0,0,842,7,0
787,216,510,0,11,22,0,0,736,11,0
788,30,94,0,0,8,0,0,133,4,0
789,797,1118,0,55,19,0,0,2090,17,0
790,1172,1699,0,62,43,0,0,3023,24,0
791,747,1499,0,174,19,0,0,4833,16,0
792,374,749,0,87,9,0,0,2416,8,0
793,428,1421,0,18,94,0,0,1598,32,0
794,644,1162,0,136,17,0,0,4324,15,0
795,322,581,0,68,9,0,0,2162,8,0
796,371,567,0,16,25,0,0,1203,3,0
797,493,567,0,16,25,0,0,1203,3,0
798,359,639,0,2,24,0,0,857,13,0
799,375,583,0,8,23,0,0,884,8,0
800,378,501,0,6,24,0,0,1123,12,0
801,208,383,0,2,6,0,0,711,3,0
802,152,280,0,1,29,0,0,686,4,0
803,304,560,0,2,58,0,0,1373,8,0
804,148,252,0,0,22,0,0,903,4,0
805,296,503,0,0,45,0,0,1806,9,0
806,120,283,0,2,11,0,0,417,6,0
807,240,566,0,3,23,0,0,834,12,0
808,140,356,0,6,5,0,0,627,2,0
809,221,196,0,3,9,0,0,299,5,0
810,660,972,0,50,16,0,0,1914,10,0
811,665,956,0,50,16,0,0,1881,11,0
812,310,534,0,34,6,0,0,866,6,0
813,75,52,0,12,0,0,0,270,0,0
814,10,52,0,0,0,0,0,32,1,0
815,4,1,0,0,0,0,0,81,0,0
816,12,29,0,1,0,0,0,68,0,0
817,160,396,0,11,14,0,0,372,7,0
818,198,490,0,13,17,0,0,460,8,0
819,123,313,0,6,13,0,0,198,7,0
820,129,339,0,7,18,0,0,461,5,0
821,140,369,0,7,19,0,0,502,5,0
822,104,284,0,5,16,0,0,376,6,0
823,115,336,0,4,14,0,0,227,5,0
824,184,538,0,7,22,0,0,363,8,0
825,147,480,0,6,21,0,0,303,8,0
826,122,326,0,4,16,0,0,332,7,0
827,194,522,0,6,25,0,0,530,11,0
828,161,445,0,3,31,0,0,598,11,0
829,126,274,0,6,14,0,0,328,4,0
830,101,220,0,5,11,0,0,263,3,0
831,163,402,0,2,25,0,0,485,7,0
832,143,402,0,4,19,0,0,211,8,0
833,114,307,0,3,15,0,0,166,7,0
834,119,396,0,5,15,0,0,86,9,0
835,190,603,0,8,23,0,0,131,13,0
836,149,362,0,14,15,0,0,540,5,0
837,178,397,0,18,19,0,0,866,5,0
838,111,293,0,13,9,0,0,151,5,0
839,158,389,0,12,12,0,0,573,6,0
840,185,422,0,16,15,0,0,900,6,0
841,120,347,0,8,9,0,0,269,8,0
842,131,322,0,10,16,0,0,282,4,0
843,102,249,0,8,12,0,0,219,3,0
844,193,474,0,13,28,0,0,722,8,0
845,147,351,0,9,17,0,0,500,6,0
846,112,267,0,7,13,0,0,380,4,0
847,112,298,0,6,14,0,0,315,8,0
848,118,293,0,5,14,0,0,336,5,0
849,105,261,0,5,13,0,0,300,4,0
850,162,422,0,8,24,0,0,442,8,0
851,134,370,0,13,16,0,0,461,6,0
852,121,333,0,12,14,0,0,415,5,0
853,186,525,0,18,22,0,0,623,10,0
854,126,363,0,6,14,0,0,194,8,0
855,161,493,0,7,20,0,0,502,12,0
856,133,408,0,7,11,0,0,263,7,0
857,177,527,0,8,30,0,0,380,12,0
858,115,344,0,6,18,0,0,184,10,0
859,136,396,0,9,23,0,0,402,10,0
860,104,363,0,4,13,0,0,168,10,0
861,117,436,0,5,24,0,0,476,12,0
862,193,603,0,9,23,0,0,227,11,0
863,110,370,0,5,23,0,0,301,9,0
864,156,417,0,9,19,0,0,175,7,0
865,125,318,0,7,15,0,0,137,6,0
866,109,289,0,6,18,0,0,336,6,0
867,160,394,0,5,16,0,0,201,9,0
868,128,300,0,4,13,0,0,158,7,0
869,109,295,0,3,13,0,0,312,8,0
870,156,394,0,6,14,0,0,93,8,0
871,125,300,0,5,11,0,0,71,6,0
872,113,297,0,5,13,0,0,198,7,0
873,191,567,0,11,20,0,0,171,7,0
874,153,439,0,9,16,0,0,134,5,0
875,137,320,0,6,19,0,0,378,5,0
876,167,405,0,6,11,0,0,627,7,0
877,143,336,0,7,9,0,0,540,5,0
878,131,252,0,5,7,0,0,609,6,0
879,515,796,0,17,15,0,0,1384,5,0
880,340,556,0,6,29,0,0,1001,11,0
881,200,512,0,1,29,0,0,690,10,0
882,110,145,0,10,2,0,0,320,1,0
883,380,950,0,19,43,0,0,2050,15,0
884,420,990,0,9,34,0,0,1409,18,0
885,115,309,0,2,10,0,0,276,6,0
886,292,545,0,4,15,0,0,626,4,0
887,298,574,0,7,24,0,0,895,7,0
888,170,433,0,2,24,0,0,834,4,0
889,130,349,0,8,8,0,0,581,10,0
890,120,107,0,2,18,0,0,393,5,0
891,120,170,0,14,2,0,0,6,7,0
892,120,258,0,14,5,0,0,403,9,0
893,85,1495,0,22,85,0,0,2200,22,0
894,93,2435,0,38,116,0,0,3740,37,0
895,91,230,0,1,15,0,0,350,5,0
896,57,135,0,0.7,9,0,0,210,3,0
897,92,185,0,3,15,0,0,350,4.3,0
898,95,205,0,2,13,0,0,350,4.8,0
899,97,230,0,2,13,0,0,460,4,0
900,96,225,0,2,13,0,0,450,4,0
901,99,240,0,2,9,0,0,290,4,0
902,101,245,0,2,10,0,0,300,4,0
903,20,55,0,1,3,0,0,80,1,0
904,29,80,0,1,5,0,0,120,2,0
905,87,215,0,0.9,7,0,0,240,3,0
906,93,230,0,1,8,0,0,260,3,0
907,75,180,0,0.8,9,0,0,310,3,0
908,72,175,0,0.9,9,0,0,300,3,0
909,107,240,0,5,13,0,0,340,5,0
910,113,250,0,6,13,0,0,370,6,0
911,101,225,0,3,10,0,0,380,5,0
912,109,241,0,3,16,0,0,380,5,0
913,100,235,0,7,9,0,0,280,3,0
914,102,240,0,7,9,0,0,290,4,0
915,39,95,0,1,4,0,0,140,2.3,0
916,65,155,0,2,8,0,0,200,3.8,0
917,34,110,0,0.5,8,0,0,75,3,0
918,34,80,0,1,7,0,0,170,2,0
919,82,185,0,2,8,0,0,290,3,0
920,111,250,0,2,11,0,0,390,4,0
921,72,184,0,2,11,0,0,300,4,0
922,73,185,0,2,11,0,0,300,4,0
923,66,155,0,0.3,7,0,0,230,2,0
924,70,165,0,0.4,8,0,0,250,3,0
925,70,155,0,4,8,0,0,170,2,0
926,70,155,0,4,8,0,0,170,2,0
927,70,170,0,4,7,0,0,260,3,0
928,74,180,0,4,8,0,0,280,3,0
929,53,155,0,2,7,0,0,250,3,0
930,58,170,0,2,8,0,0,270,3,0
931,57,155,0,2,10,0,0,190,3,0
932,61,165,0,2,10,0,0,210,4,0
933,92,230,0,4,8,0,0,300,3,0
934,93,235,0,4,8,0,0,300,3,0
935,77,185,0,3,9,0,0,330,3,0
936,77,185,0,3,9,0,0,330,3,0
937,66,200,0,2,11,0,0,360,4,0
938,62,190,0,2,11,0,0,340,4,0
939,97,215,0,1,14,0,0,400,4,0
940,96,215,0,1,14,0,0,400,4,0
941,295,940,0,23,36,0,0,950,25,0
942,425,700,0,10,28,0,0,860,19,0
943,290,1125,0,39,16,0,0,770,34,0
944,150,580,0,20,8,0,0,400,18,0
945,85,330,0,11,5,0,0,230,10,0
946,190,735,0,10,27,0,0,520,38,0
947,95,365,0,5,13,0,0,260,19,0
948,280,615,0,7,62,0,0,1550,11,0
949,280,615,0,7,62,0,0,1550,11,0
950,300,605,0,31,3,0,0,410,6,0
951,445,655,0,3,27,0,0,1220,10,0
952,395,715,0,3,20,0,0,670,14,0
953,220,680,0,8,24,0,0,860,0,0
954,385,995,0,7,39,0,0,1330,17,0
955,255,805,0,2,47,0,0,1110,17,0
956,337,1020,0,20,47,0,0,1360,17,0
957,225,480,0,1,42,0,0,1400,7,0
958,180,375,0,4,6,0,0,850,7,0
959,118,310,0,6,17,0,0,410,2,0
960,146,400,0,8,24,0,0,510,303,0
961,135,295,0,5,18,0,0,520,2.2,0
962,166,380,0,6,25,0,0,650,3.2,0
963,144,355,0,6,18,0,0,460,2.9,0
964,177,455,0,8,25,0,0,570,4.2,0
965,134,280,0,7,18,0,0,470,2.6,0
966,165,360,0,10,25,0,0,580,3.9,0
967,146,335,0,7,17,0,0,589,7,0
968,180,490,0,9,23,0,0,727,11,0
969,145,335,0,7,16,0,0,475,8,0
970,178,428,0,10,22,0,0,586,12,0
971,175,472,0,9,25,0,0,1024,9,0
972,108,304,0,6,18,0,0,632,7,0
973,112,285,0,4,13,0,0,361,6,0
974,183,489,0,8,24,0,0,594,12,0
975,94,203,0,5,9,0,0,311,4,0
976,173,393,0,9,19,0,0,575,8,0
977,153,362,0,6,18,0,0,675,6,0
978,188,466,0,7,25,0,0,833,9,0
979,151,324,0,5,15,0,0,429,5,0
980,186,417,0,7,21,0,0,529,7,0
981,123,273,0,5,16,0,0,537,5,0
982,151,351,0,7,22,0,0,662,7,0
983,119,242,0,3,13,0,0,269,5,0
984,146,311,0,4,18,0,0,332,8,0
985,128,289,0,5,15,0,0,413,5,0
986,157,372,0,7,20,0,0,510,7,0
987,113,250,0,4,14,0,0,421,3,0
988,138,322,0,6,19,0,0,520,5,0
989,100,240,0,6,11,0,0,277,3,0
990,123,309,0,8,16,0,0,342,5,0
991,101,234,0,6,13,0,0,355,3,0
992,124,301,0,7,17,0,0,438,5,0
993,104,254,0,7,12,0,0,317,4,0
994,128,327,0,9,17,0,0,391,6,0
995,163,438,0,9,21,0,0,628,9,0
996,100,282,0,6,15,0,0,387,7,0
997,164,466,0,9,22,0,0,549,10,0
998,101,300,0,5,15,0,0,339,7,0
999,106,245,0,6,12,0,0,257,3,0
1000,131,315,0,8,16,0,0,317,4,0
1001,184,542,0,7,20,0,0,769,11,0
1002,195,538,0,7,32,0,0,1040,12,0
1003,186,252,0,7,24,0,0,849,8,0
1004,241,680,0,8,35,0,0,990,12,0
1005,148,440,0,5,24,0,0,610,9,0
1006,535,1225,0,43,51,0,0,1590,17,0
1007,329,790,0,27,35,0,0,980,12,0
1008,315,985,0,23,33,0,0,1170,27,0
1009,194,635,0,15,23,0,0,720,20,0
1010,241,680,0,8,35,0,0,990,12,0
1011,148,440,0,5,24,0,0,610,9,0
1012,535,1225,0,43,51,0,0,1590,17,0
1013,329,790,0,27,35,0,0,980,12,0
1014,315,985,0,23,33,0,0,1170,27,0
1015,194,635,0,15,23,0,0,720,20,0
1016,324,840,0,27,33,0,0,910,16,0
1017,200,540,0,17,23,0,0,560,12,0
1018,2094,636,0,58,8,0,0,2007,4,0
1019,2253,2530,0,125,102,0,0,10550,23,0
1020,167,325,0,0,3,0,0,450,0,0
1021,42,94,0,15,1,0,0,62,0,0
1022,500,870,0,3,88,0,0,1470,18,0
1023,230,440,0,1,15,0,0,660,5,0
1024,431,590,0,16,13,0,0,920,11,0
1025,550,960,0,3,97,0,0,1610,20,0
1026,300,760,0,27,23,0,0,865,8,0
1027,105,305,0,11,8,0,0,360,6,0
1028,280,540,0,5,60,0,0,1540,9,0
1029,250,635,0,3,35,0,0,1230,7,0
1030,280,730,0,10,57,0,0,1400,22,0
1031,375,470,0,0,14,0,0,950,3.9,0
1032,421,475,0,19,25,0,0,1200,3.9,0
1033,361,380,0,16,13,0,0,920,3.3,0
1034,138,180,0,3,1,0,0,420,2.6,0
1035,60,105,0,11,1,0,0,760,0,0
1036,60,60,0,10,1,0,0,440,0,0
1037,60,130,0,1,1,0,0,380,2.6,0
